plotID,collectDate,horizonName,variable,value
MOAB_015,2016-04-26,A,hco3Sx,NA
MOAB_015,2016-04-26,A,kSatx,NA
MOAB_015,2016-04-26,A,mgSatx,NA
MOAB_015,2016-04-26,A,naSatx,NA
MOAB_015,2016-04-26,A,no2Satx,NA
MOAB_015,2016-04-26,A,no3Satx,NA
MOAB_015,2016-04-26,A,pSatx,NA
MOAB_015,2016-04-26,A,phSp,NA
MOAB_015,2016-04-26,A,resist,NA
MOAB_015,2016-04-26,A,so4Satx,NA
MOAB_015,2016-04-26,A,carbonTot,3.5
MOAB_015,2016-04-26,A,nitrogenTot,0.4
MOAB_015,2016-04-26,A,ctonRatio,7
MOAB_015,2016-04-26,A,estimatedOC,3
MOAB_015,2016-04-26,A,sulfurTot,0
MOAB_015,2016-04-26,A,alOxalate,0.04
MOAB_015,2016-04-26,A,feOxalate,0
MOAB_015,2016-04-26,A,mnOxalate,229.6
MOAB_015,2016-04-26,A,pOxalate,71.8
MOAB_015,2016-04-26,A,siOxalate,0.01
MOAB_015,2016-04-26,A,optDensityOxalate,0.01
MOAB_015,2016-04-26,A,alCitDithionate,0
MOAB_015,2016-04-26,A,feCitDithionate,0.3
MOAB_015,2016-04-26,A,mnCitDithionate,0
MOAB_015,2016-04-26,A,siliconCitrateDithionate,NA
MOAB_015,2016-04-26,A,acidity,NA
MOAB_015,2016-04-26,A,waterRetention15Bar,NA
MOAB_015,2016-04-26,A,MehlichIIITotP,NA
MOAB_015,2016-04-26,A,Bray1PExtractable,NA
MOAB_015,2016-04-26,A,OlsenPExtractable,5
MOAB_015,2016-04-26,Bt1,biogeoTopDepth,5
MOAB_015,2016-04-26,Bt1,biogeoBottomDepth,32
MOAB_015,2016-04-26,Bt1,biogeoCenterDepth,18.5
MOAB_015,2016-04-26,Bt1,airDryOvenDryRatio,1.016
MOAB_015,2016-04-26,Bt1,gypsumConc,NA
MOAB_015,2016-04-26,Bt1,caco3Conc,20
MOAB_015,2016-04-26,Bt1,caNh4d,41.7
MOAB_015,2016-04-26,Bt1,kNh4d,0.3
MOAB_015,2016-04-26,Bt1,mgNh4d,3.4
MOAB_015,2016-04-26,Bt1,naNh4d,0
MOAB_015,2016-04-26,Bt1,cecdNh4,7.3
MOAB_015,2016-04-26,Bt1,alSatCecd33,NA
MOAB_015,2016-04-26,Bt1,baseSumCecd10,45.4
MOAB_015,2016-04-26,Bt1,bsesatCecd10,100
MOAB_015,2016-04-26,Bt1,ececCecd33,NA
MOAB_015,2016-04-26,Bt1,alKcl,NA
MOAB_015,2016-04-26,Bt1,feKcl,NA
MOAB_015,2016-04-26,Bt1,mnKcl,NA
MOAB_015,2016-04-26,Bt1,phCacl2,7.8
MOAB_015,2016-04-26,Bt1,phH2o,8.4
MOAB_015,2016-04-26,Bt1,ec12pre,0.12
MOAB_015,2016-04-26,Bt1,bSatx,NA
MOAB_015,2016-04-26,Bt1,brSatx,NA
MOAB_015,2016-04-26,Bt1,caSatx,NA
MOAB_015,2016-04-26,Bt1,clSatx,NA
MOAB_015,2016-04-26,Bt1,co3Satx,NA
MOAB_015,2016-04-26,Bt1,ecSatp,NA
MOAB_015,2016-04-26,Bt1,flSatx,NA
MOAB_015,2016-04-26,Bt1,waterSatx,NA
MOAB_015,2016-04-26,Bt1,hco3Sx,NA
MOAB_015,2016-04-26,Bt1,kSatx,NA
MOAB_015,2016-04-26,Bt1,mgSatx,NA
MOAB_015,2016-04-26,Bt1,naSatx,NA
MOAB_015,2016-04-26,Bt1,no2Satx,NA
MOAB_015,2016-04-26,Bt1,no3Satx,NA
MOAB_015,2016-04-26,Bt1,pSatx,NA
MOAB_015,2016-04-26,Bt1,phSp,NA
MOAB_015,2016-04-26,Bt1,resist,NA
MOAB_015,2016-04-26,Bt1,so4Satx,NA
MOAB_015,2016-04-26,Bt1,carbonTot,4.5
MOAB_015,2016-04-26,Bt1,nitrogenTot,0.3
MOAB_015,2016-04-26,Bt1,ctonRatio,7
MOAB_015,2016-04-26,Bt1,estimatedOC,2
MOAB_015,2016-04-26,Bt1,sulfurTot,0
MOAB_015,2016-04-26,Bt1,alOxalate,0.05
MOAB_015,2016-04-26,Bt1,feOxalate,0
MOAB_015,2016-04-26,Bt1,mnOxalate,312.2
MOAB_015,2016-04-26,Bt1,pOxalate,37.9
MOAB_015,2016-04-26,Bt1,siOxalate,0.02
MOAB_015,2016-04-26,Bt1,optDensityOxalate,0
MOAB_015,2016-04-26,Bt1,alCitDithionate,0
MOAB_015,2016-04-26,Bt1,feCitDithionate,0.4
MOAB_015,2016-04-26,Bt1,mnCitDithionate,0
MOAB_015,2016-04-26,Bt1,siliconCitrateDithionate,NA
MOAB_015,2016-04-26,Bt1,acidity,NA
MOAB_015,2016-04-26,Bt1,waterRetention15Bar,NA
MOAB_015,2016-04-26,Bt1,MehlichIIITotP,NA
MOAB_015,2016-04-26,Bt1,Bray1PExtractable,NA
MOAB_015,2016-04-26,Bt1,OlsenPExtractable,0.6
MOAB_006,2016-04-26,Bt1,biogeoTopDepth,38
MOAB_006,2016-04-26,Bt1,biogeoBottomDepth,59
MOAB_006,2016-04-26,Bt1,biogeoCenterDepth,48.5
MOAB_006,2016-04-26,Bt1,airDryOvenDryRatio,1.011
MOAB_006,2016-04-26,Bt1,gypsumConc,NA
MOAB_006,2016-04-26,Bt1,caco3Conc,140
MOAB_006,2016-04-26,Bt1,caNh4d,51.7
MOAB_006,2016-04-26,Bt1,kNh4d,0.4
MOAB_006,2016-04-26,Bt1,mgNh4d,2.9
MOAB_006,2016-04-26,Bt1,naNh4d,0
MOAB_006,2016-04-26,Bt1,cecdNh4,4.5
MOAB_006,2016-04-26,Bt1,alSatCecd33,NA
MOAB_006,2016-04-26,Bt1,baseSumCecd10,55
MOAB_006,2016-04-26,Bt1,bsesatCecd10,100
MOAB_006,2016-04-26,Bt1,ececCecd33,NA
MOAB_006,2016-04-26,Bt1,alKcl,NA
MOAB_006,2016-04-26,Bt1,feKcl,NA
MOAB_006,2016-04-26,Bt1,mnKcl,NA
MOAB_006,2016-04-26,Bt1,phCacl2,7.9
MOAB_006,2016-04-26,Bt1,phH2o,8.5
MOAB_006,2016-04-26,Bt1,ec12pre,0.13
MOAB_006,2016-04-26,Bt1,bSatx,NA
MOAB_006,2016-04-26,Bt1,brSatx,NA
MOAB_006,2016-04-26,Bt1,caSatx,NA
MOAB_006,2016-04-26,Bt1,clSatx,NA
MOAB_006,2016-04-26,Bt1,co3Satx,NA
MOAB_006,2016-04-26,Bt1,ecSatp,NA
MOAB_006,2016-04-26,Bt1,flSatx,NA
MOAB_006,2016-04-26,Bt1,waterSatx,NA
MOAB_006,2016-04-26,Bt1,hco3Sx,NA
MOAB_006,2016-04-26,Bt1,kSatx,NA
MOAB_006,2016-04-26,Bt1,mgSatx,NA
MOAB_006,2016-04-26,Bt1,naSatx,NA
MOAB_006,2016-04-26,Bt1,no2Satx,NA
MOAB_006,2016-04-26,Bt1,no3Satx,NA
MOAB_006,2016-04-26,Bt1,pSatx,NA
MOAB_006,2016-04-26,Bt1,phSp,NA
MOAB_006,2016-04-26,Bt1,resist,NA
MOAB_006,2016-04-26,Bt1,so4Satx,NA
MOAB_006,2016-04-26,Bt1,carbonTot,18.6
MOAB_006,2016-04-26,Bt1,nitrogenTot,0.3
MOAB_006,2016-04-26,Bt1,ctonRatio,7
MOAB_006,2016-04-26,Bt1,estimatedOC,2
MOAB_006,2016-04-26,Bt1,sulfurTot,0
MOAB_006,2016-04-26,Bt1,alOxalate,0.03
MOAB_006,2016-04-26,Bt1,feOxalate,0
MOAB_006,2016-04-26,Bt1,mnOxalate,88.5
MOAB_006,2016-04-26,Bt1,pOxalate,10.1
MOAB_006,2016-04-26,Bt1,siOxalate,0.01
MOAB_006,2016-04-26,Bt1,optDensityOxalate,0
MOAB_006,2016-04-26,Bt1,alCitDithionate,0
MOAB_006,2016-04-26,Bt1,feCitDithionate,0.3
MOAB_006,2016-04-26,Bt1,mnCitDithionate,0
MOAB_006,2016-04-26,Bt1,siliconCitrateDithionate,NA
MOAB_006,2016-04-26,Bt1,acidity,NA
MOAB_006,2016-04-26,Bt1,waterRetention15Bar,NA
MOAB_006,2016-04-26,Bt1,MehlichIIITotP,NA
MOAB_006,2016-04-26,Bt1,Bray1PExtractable,NA
MOAB_006,2016-04-26,Bt1,OlsenPExtractable,0.5
MOAB_015,2016-04-26,BC,biogeoTopDepth,44
MOAB_015,2016-04-26,BC,biogeoBottomDepth,61
MOAB_015,2016-04-26,BC,biogeoCenterDepth,52.5
MOAB_015,2016-04-26,BC,airDryOvenDryRatio,1.009
MOAB_015,2016-04-26,BC,gypsumConc,NA
MOAB_015,2016-04-26,BC,caco3Conc,200
MOAB_015,2016-04-26,BC,caNh4d,51.1
MOAB_015,2016-04-26,BC,kNh4d,0
MOAB_015,2016-04-26,BC,mgNh4d,6.4
MOAB_015,2016-04-26,BC,naNh4d,0
MOAB_015,2016-04-26,BC,cecdNh4,2.9
MOAB_015,2016-04-26,BC,alSatCecd33,NA
MOAB_015,2016-04-26,BC,baseSumCecd10,57.5
MOAB_015,2016-04-26,BC,bsesatCecd10,100
MOAB_015,2016-04-26,BC,ececCecd33,NA
MOAB_015,2016-04-26,BC,alKcl,NA
MOAB_015,2016-04-26,BC,feKcl,NA
MOAB_015,2016-04-26,BC,mnKcl,NA
MOAB_015,2016-04-26,BC,phCacl2,8
MOAB_015,2016-04-26,BC,phH2o,8.8
MOAB_015,2016-04-26,BC,ec12pre,0.12
MOAB_015,2016-04-26,BC,bSatx,NA
MOAB_015,2016-04-26,BC,brSatx,NA
MOAB_015,2016-04-26,BC,caSatx,NA
MOAB_015,2016-04-26,BC,clSatx,NA
MOAB_015,2016-04-26,BC,co3Satx,NA
MOAB_015,2016-04-26,BC,ecSatp,NA
MOAB_015,2016-04-26,BC,flSatx,NA
MOAB_015,2016-04-26,BC,waterSatx,NA
MOAB_015,2016-04-26,BC,hco3Sx,NA
MOAB_015,2016-04-26,BC,kSatx,NA
MOAB_015,2016-04-26,BC,mgSatx,NA
MOAB_015,2016-04-26,BC,naSatx,NA
MOAB_015,2016-04-26,BC,no2Satx,NA
MOAB_015,2016-04-26,BC,no3Satx,NA
MOAB_015,2016-04-26,BC,pSatx,NA
MOAB_015,2016-04-26,BC,phSp,NA
MOAB_015,2016-04-26,BC,resist,NA
MOAB_015,2016-04-26,BC,so4Satx,NA
MOAB_015,2016-04-26,BC,carbonTot,24.6
MOAB_015,2016-04-26,BC,nitrogenTot,0.2
MOAB_015,2016-04-26,BC,ctonRatio,3
MOAB_015,2016-04-26,BC,estimatedOC,1
MOAB_015,2016-04-26,BC,sulfurTot,0
MOAB_015,2016-04-26,BC,alOxalate,0.02
MOAB_015,2016-04-26,BC,feOxalate,0.03
MOAB_015,2016-04-26,BC,mnOxalate,99.7
MOAB_015,2016-04-26,BC,pOxalate,51.8
MOAB_015,2016-04-26,BC,siOxalate,0
MOAB_015,2016-04-26,BC,optDensityOxalate,0.01
MOAB_015,2016-04-26,BC,alCitDithionate,0
MOAB_015,2016-04-26,BC,feCitDithionate,0.2
MOAB_015,2016-04-26,BC,mnCitDithionate,0
MOAB_015,2016-04-26,BC,siliconCitrateDithionate,NA
MOAB_015,2016-04-26,BC,acidity,NA
MOAB_015,2016-04-26,BC,waterRetention15Bar,NA
MOAB_015,2016-04-26,BC,MehlichIIITotP,NA
MOAB_015,2016-04-26,BC,Bray1PExtractable,NA
MOAB_015,2016-04-26,BC,OlsenPExtractable,0.3
MOAB_006,2016-04-26,Bw,biogeoTopDepth,10
MOAB_006,2016-04-26,Bw,biogeoBottomDepth,38
MOAB_006,2016-04-26,Bw,biogeoCenterDepth,24
MOAB_006,2016-04-26,Bw,airDryOvenDryRatio,1.01
MOAB_006,2016-04-26,Bw,gypsumConc,NA
MOAB_006,2016-04-26,Bw,caco3Conc,20
MOAB_006,2016-04-26,Bw,caNh4d,34.1
MOAB_006,2016-04-26,Bw,kNh4d,0.4
MOAB_006,2016-04-26,Bw,mgNh4d,2.5
MOAB_006,2016-04-26,Bw,naNh4d,0
MOAB_006,2016-04-26,Bw,cecdNh4,5
MOAB_006,2016-04-26,Bw,alSatCecd33,NA
MOAB_006,2016-04-26,Bw,baseSumCecd10,37
MOAB_006,2016-04-26,Bw,bsesatCecd10,100
MOAB_006,2016-04-26,Bw,ececCecd33,NA
MOAB_006,2016-04-26,Bw,alKcl,NA
MOAB_006,2016-04-26,Bw,feKcl,NA
MOAB_006,2016-04-26,Bw,mnKcl,NA
MOAB_006,2016-04-26,Bw,phCacl2,7.8
MOAB_006,2016-04-26,Bw,phH2o,8.4
MOAB_006,2016-04-26,Bw,ec12pre,0.11
MOAB_006,2016-04-26,Bw,bSatx,NA
MOAB_006,2016-04-26,Bw,brSatx,NA
MOAB_006,2016-04-26,Bw,caSatx,NA
MOAB_006,2016-04-26,Bw,clSatx,NA
MOAB_006,2016-04-26,Bw,co3Satx,NA
MOAB_006,2016-04-26,Bw,ecSatp,NA
MOAB_006,2016-04-26,Bw,flSatx,NA
MOAB_006,2016-04-26,Bw,waterSatx,NA
MOAB_006,2016-04-26,Bw,hco3Sx,NA
MOAB_006,2016-04-26,Bw,kSatx,NA
MOAB_006,2016-04-26,Bw,mgSatx,NA
MOAB_006,2016-04-26,Bw,naSatx,NA
MOAB_006,2016-04-26,Bw,no2Satx,NA
MOAB_006,2016-04-26,Bw,no3Satx,NA
MOAB_006,2016-04-26,Bw,pSatx,NA
MOAB_006,2016-04-26,Bw,phSp,NA
MOAB_006,2016-04-26,Bw,resist,NA
MOAB_006,2016-04-26,Bw,so4Satx,NA
MOAB_006,2016-04-26,Bw,carbonTot,5
MOAB_006,2016-04-26,Bw,nitrogenTot,0.3
MOAB_006,2016-04-26,Bw,ctonRatio,7
MOAB_006,2016-04-26,Bw,estimatedOC,2
MOAB_006,2016-04-26,Bw,sulfurTot,0.1
MOAB_006,2016-04-26,Bw,alOxalate,0.03
MOAB_006,2016-04-26,Bw,feOxalate,0
MOAB_006,2016-04-26,Bw,mnOxalate,162
MOAB_006,2016-04-26,Bw,pOxalate,64.2
MOAB_006,2016-04-26,Bw,siOxalate,0.01
MOAB_006,2016-04-26,Bw,optDensityOxalate,0
MOAB_006,2016-04-26,Bw,alCitDithionate,0
MOAB_006,2016-04-26,Bw,feCitDithionate,0.3
MOAB_006,2016-04-26,Bw,mnCitDithionate,0
MOAB_006,2016-04-26,Bw,siliconCitrateDithionate,NA
MOAB_006,2016-04-26,Bw,acidity,NA
MOAB_006,2016-04-26,Bw,waterRetention15Bar,NA
MOAB_006,2016-04-26,Bw,MehlichIIITotP,NA
MOAB_006,2016-04-26,Bw,Bray1PExtractable,NA
MOAB_006,2016-04-26,Bw,OlsenPExtractable,0.8
MOAB_015,2016-04-26,Bt2,biogeoTopDepth,32
MOAB_015,2016-04-26,Bt2,biogeoBottomDepth,44
MOAB_015,2016-04-26,Bt2,biogeoCenterDepth,38
MOAB_015,2016-04-26,Bt2,airDryOvenDryRatio,1.012
MOAB_015,2016-04-26,Bt2,gypsumConc,NA
MOAB_015,2016-04-26,Bt2,caco3Conc,120
MOAB_015,2016-04-26,Bt2,caNh4d,51.7
MOAB_015,2016-04-26,Bt2,kNh4d,0.1
MOAB_015,2016-04-26,Bt2,mgNh4d,4.9
MOAB_015,2016-04-26,Bt2,naNh4d,0
MOAB_015,2016-04-26,Bt2,cecdNh4,4.6
MOAB_015,2016-04-26,Bt2,alSatCecd33,NA
MOAB_015,2016-04-26,Bt2,baseSumCecd10,56.7
MOAB_015,2016-04-26,Bt2,bsesatCecd10,100
MOAB_015,2016-04-26,Bt2,ececCecd33,NA
MOAB_015,2016-04-26,Bt2,alKcl,NA
MOAB_015,2016-04-26,Bt2,feKcl,NA
MOAB_015,2016-04-26,Bt2,mnKcl,NA
MOAB_015,2016-04-26,Bt2,phCacl2,7.9
MOAB_015,2016-04-26,Bt2,phH2o,8.6
MOAB_015,2016-04-26,Bt2,ec12pre,0.12
MOAB_015,2016-04-26,Bt2,bSatx,NA
MOAB_015,2016-04-26,Bt2,brSatx,NA
MOAB_015,2016-04-26,Bt2,caSatx,NA
MOAB_015,2016-04-26,Bt2,clSatx,NA
MOAB_015,2016-04-26,Bt2,co3Satx,NA
MOAB_015,2016-04-26,Bt2,ecSatp,NA
MOAB_015,2016-04-26,Bt2,flSatx,NA
MOAB_015,2016-04-26,Bt2,waterSatx,NA
MOAB_015,2016-04-26,Bt2,hco3Sx,NA
MOAB_015,2016-04-26,Bt2,kSatx,NA
MOAB_015,2016-04-26,Bt2,mgSatx,NA
MOAB_015,2016-04-26,Bt2,naSatx,NA
MOAB_015,2016-04-26,Bt2,no2Satx,NA
MOAB_015,2016-04-26,Bt2,no3Satx,NA
MOAB_015,2016-04-26,Bt2,pSatx,NA
MOAB_015,2016-04-26,Bt2,phSp,NA
MOAB_015,2016-04-26,Bt2,resist,NA
MOAB_015,2016-04-26,Bt2,so4Satx,NA
MOAB_015,2016-04-26,Bt2,carbonTot,17
MOAB_015,2016-04-26,Bt2,nitrogenTot,0.2
MOAB_015,2016-04-26,Bt2,ctonRatio,12
MOAB_015,2016-04-26,Bt2,estimatedOC,2
MOAB_015,2016-04-26,Bt2,sulfurTot,0
MOAB_015,2016-04-26,Bt2,alOxalate,0.04
MOAB_015,2016-04-26,Bt2,feOxalate,0
MOAB_015,2016-04-26,Bt2,mnOxalate,160
MOAB_015,2016-04-26,Bt2,pOxalate,21.4
MOAB_015,2016-04-26,Bt2,siOxalate,0.01
MOAB_015,2016-04-26,Bt2,optDensityOxalate,0
MOAB_015,2016-04-26,Bt2,alCitDithionate,0
MOAB_015,2016-04-26,Bt2,feCitDithionate,0.3
MOAB_015,2016-04-26,Bt2,mnCitDithionate,0
MOAB_015,2016-04-26,Bt2,siliconCitrateDithionate,NA
MOAB_015,2016-04-26,Bt2,acidity,NA
MOAB_015,2016-04-26,Bt2,waterRetention15Bar,NA
MOAB_015,2016-04-26,Bt2,MehlichIIITotP,NA
MOAB_015,2016-04-26,Bt2,Bray1PExtractable,NA
MOAB_015,2016-04-26,Bt2,OlsenPExtractable,0.3
MOAB_028,2016-04-27,A,biogeoTopDepth,0
MOAB_028,2016-04-27,A,biogeoBottomDepth,9
MOAB_028,2016-04-27,A,biogeoCenterDepth,4.5
MOAB_028,2016-04-27,A,airDryOvenDryRatio,1.027
MOAB_028,2016-04-27,A,gypsumConc,NA
MOAB_028,2016-04-27,A,caco3Conc,300
MOAB_028,2016-04-27,A,caNh4d,60.9
MOAB_028,2016-04-27,A,kNh4d,0.6
MOAB_028,2016-04-27,A,mgNh4d,2.1
MOAB_028,2016-04-27,A,naNh4d,0
MOAB_028,2016-04-27,A,cecdNh4,14.2
MOAB_028,2016-04-27,A,alSatCecd33,NA
MOAB_028,2016-04-27,A,baseSumCecd10,63.6
MOAB_028,2016-04-27,A,bsesatCecd10,100
MOAB_028,2016-04-27,A,ececCecd33,NA
MOAB_028,2016-04-27,A,alKcl,NA
MOAB_028,2016-04-27,A,feKcl,NA
MOAB_028,2016-04-27,A,mnKcl,NA
MOAB_028,2016-04-27,A,phCacl2,7.7
MOAB_028,2016-04-27,A,phH2o,8.1
MOAB_028,2016-04-27,A,ec12pre,0.25
MOAB_028,2016-04-27,A,bSatx,NA
MOAB_028,2016-04-27,A,brSatx,0
MOAB_028,2016-04-27,A,caSatx,5.4
MOAB_028,2016-04-27,A,clSatx,0.2
MOAB_028,2016-04-27,A,co3Satx,0
MOAB_028,2016-04-27,A,ecSatp,0.62
MOAB_028,2016-04-27,A,flSatx,0
MOAB_028,2016-04-27,A,waterSatx,53.5
MOAB_028,2016-04-27,A,hco3Sx,3
MOAB_028,2016-04-27,A,kSatx,0.1
MOAB_028,2016-04-27,A,mgSatx,0.5
MOAB_028,2016-04-27,A,naSatx,0
MOAB_028,2016-04-27,A,no2Satx,2
MOAB_028,2016-04-27,A,no3Satx,1
MOAB_028,2016-04-27,A,pSatx,0
MOAB_028,2016-04-27,A,phSp,7.9
MOAB_028,2016-04-27,A,resist,NA
MOAB_028,2016-04-27,A,so4Satx,0.2
MOAB_028,2016-04-27,A,carbonTot,44.1
MOAB_028,2016-04-27,A,nitrogenTot,0.8
MOAB_028,2016-04-27,A,ctonRatio,10
MOAB_028,2016-04-27,A,estimatedOC,8
MOAB_028,2016-04-27,A,sulfurTot,0.1
MOAB_028,2016-04-27,A,alOxalate,0.05
MOAB_028,2016-04-27,A,feOxalate,0
MOAB_028,2016-04-27,A,mnOxalate,143.3
MOAB_028,2016-04-27,A,pOxalate,243.7
MOAB_028,2016-04-27,A,siOxalate,0.02
MOAB_028,2016-04-27,A,optDensityOxalate,0.1
MOAB_028,2016-04-27,A,alCitDithionate,0
MOAB_028,2016-04-27,A,feCitDithionate,0.7
MOAB_028,2016-04-27,A,mnCitDithionate,0
MOAB_028,2016-04-27,A,siliconCitrateDithionate,NA
MOAB_028,2016-04-27,A,acidity,NA
MOAB_028,2016-04-27,A,waterRetention15Bar,NA
MOAB_028,2016-04-27,A,MehlichIIITotP,NA
MOAB_028,2016-04-27,A,Bray1PExtractable,NA
MOAB_028,2016-04-27,A,OlsenPExtractable,6.4
MOAB_016,2016-04-27,Bt1,biogeoTopDepth,7
MOAB_016,2016-04-27,Bt1,biogeoBottomDepth,22
MOAB_016,2016-04-27,Bt1,biogeoCenterDepth,14.5
MOAB_016,2016-04-27,Bt1,airDryOvenDryRatio,1.012
MOAB_016,2016-04-27,Bt1,gypsumConc,NA
MOAB_016,2016-04-27,Bt1,caco3Conc,40
MOAB_016,2016-04-27,Bt1,caNh4d,46.2
MOAB_016,2016-04-27,Bt1,kNh4d,0.4
MOAB_016,2016-04-27,Bt1,mgNh4d,4.3
MOAB_016,2016-04-27,Bt1,naNh4d,0
MOAB_016,2016-04-27,Bt1,cecdNh4,6.1
MOAB_016,2016-04-27,Bt1,alSatCecd33,NA
MOAB_016,2016-04-27,Bt1,baseSumCecd10,50.9
MOAB_016,2016-04-27,Bt1,bsesatCecd10,100
MOAB_016,2016-04-27,Bt1,ececCecd33,NA
MOAB_016,2016-04-27,Bt1,alKcl,NA
MOAB_016,2016-04-27,Bt1,feKcl,NA
MOAB_016,2016-04-27,Bt1,mnKcl,NA
MOAB_016,2016-04-27,Bt1,phCacl2,7.9
MOAB_016,2016-04-27,Bt1,phH2o,8.5
MOAB_016,2016-04-27,Bt1,ec12pre,0.12
MOAB_016,2016-04-27,Bt1,bSatx,NA
MOAB_016,2016-04-27,Bt1,brSatx,NA
MOAB_016,2016-04-27,Bt1,caSatx,NA
MOAB_016,2016-04-27,Bt1,clSatx,NA
MOAB_016,2016-04-27,Bt1,co3Satx,NA
MOAB_016,2016-04-27,Bt1,ecSatp,NA
MOAB_016,2016-04-27,Bt1,flSatx,NA
MOAB_016,2016-04-27,Bt1,waterSatx,NA
MOAB_016,2016-04-27,Bt1,hco3Sx,NA
MOAB_016,2016-04-27,Bt1,kSatx,NA
MOAB_016,2016-04-27,Bt1,mgSatx,NA
MOAB_016,2016-04-27,Bt1,naSatx,NA
MOAB_016,2016-04-27,Bt1,no2Satx,NA
MOAB_016,2016-04-27,Bt1,no3Satx,NA
MOAB_016,2016-04-27,Bt1,pSatx,NA
MOAB_016,2016-04-27,Bt1,phSp,NA
MOAB_016,2016-04-27,Bt1,resist,NA
MOAB_016,2016-04-27,Bt1,so4Satx,NA
MOAB_016,2016-04-27,Bt1,carbonTot,7.3
MOAB_016,2016-04-27,Bt1,nitrogenTot,0.3
MOAB_016,2016-04-27,Bt1,ctonRatio,7
MOAB_016,2016-04-27,Bt1,estimatedOC,2
MOAB_016,2016-04-27,Bt1,sulfurTot,0
MOAB_016,2016-04-27,Bt1,alOxalate,0.04
MOAB_016,2016-04-27,Bt1,feOxalate,0
MOAB_016,2016-04-27,Bt1,mnOxalate,160.9
MOAB_016,2016-04-27,Bt1,pOxalate,65.4
MOAB_016,2016-04-27,Bt1,siOxalate,0.01
MOAB_016,2016-04-27,Bt1,optDensityOxalate,0
MOAB_016,2016-04-27,Bt1,alCitDithionate,0
MOAB_016,2016-04-27,Bt1,feCitDithionate,0.3
MOAB_016,2016-04-27,Bt1,mnCitDithionate,0
MOAB_016,2016-04-27,Bt1,siliconCitrateDithionate,NA
MOAB_016,2016-04-27,Bt1,acidity,NA
MOAB_016,2016-04-27,Bt1,waterRetention15Bar,NA
MOAB_016,2016-04-27,Bt1,MehlichIIITotP,NA
MOAB_016,2016-04-27,Bt1,Bray1PExtractable,NA
MOAB_016,2016-04-27,Bt1,OlsenPExtractable,1
MOAB_003,2016-04-27,A,biogeoTopDepth,0
MOAB_003,2016-04-27,A,biogeoBottomDepth,11
MOAB_003,2016-04-27,A,biogeoCenterDepth,5.5
MOAB_003,2016-04-27,A,airDryOvenDryRatio,1.02
MOAB_003,2016-04-27,A,gypsumConc,NA
MOAB_003,2016-04-27,A,caco3Conc,230
MOAB_003,2016-04-27,A,caNh4d,52.4
MOAB_003,2016-04-27,A,kNh4d,0.6
MOAB_003,2016-04-27,A,mgNh4d,7.3
MOAB_003,2016-04-27,A,naNh4d,0
MOAB_003,2016-04-27,A,cecdNh4,9.4
MOAB_003,2016-04-27,A,alSatCecd33,NA
MOAB_003,2016-04-27,A,baseSumCecd10,60.3
MOAB_003,2016-04-27,A,bsesatCecd10,100
MOAB_003,2016-04-27,A,ececCecd33,NA
MOAB_003,2016-04-27,A,alKcl,NA
MOAB_003,2016-04-27,A,feKcl,NA
MOAB_003,2016-04-27,A,mnKcl,NA
MOAB_003,2016-04-27,A,phCacl2,7.9
MOAB_003,2016-04-27,A,phH2o,8.4
MOAB_003,2016-04-27,A,ec12pre,0.17
MOAB_003,2016-04-27,A,bSatx,NA
MOAB_003,2016-04-27,A,brSatx,NA
MOAB_003,2016-04-27,A,caSatx,NA
MOAB_003,2016-04-27,A,clSatx,NA
MOAB_003,2016-04-27,A,co3Satx,NA
MOAB_003,2016-04-27,A,ecSatp,NA
MOAB_003,2016-04-27,A,flSatx,NA
MOAB_003,2016-04-27,A,waterSatx,NA
MOAB_003,2016-04-27,A,hco3Sx,NA
MOAB_003,2016-04-27,A,kSatx,NA
MOAB_003,2016-04-27,A,mgSatx,NA
MOAB_003,2016-04-27,A,naSatx,NA
MOAB_003,2016-04-27,A,no2Satx,NA
MOAB_003,2016-04-27,A,no3Satx,NA
MOAB_003,2016-04-27,A,pSatx,NA
MOAB_003,2016-04-27,A,phSp,NA
MOAB_003,2016-04-27,A,resist,NA
MOAB_003,2016-04-27,A,so4Satx,NA
MOAB_003,2016-04-27,A,carbonTot,32.9
MOAB_003,2016-04-27,A,nitrogenTot,0.4
MOAB_003,2016-04-27,A,ctonRatio,14
MOAB_003,2016-04-27,A,estimatedOC,6
MOAB_003,2016-04-27,A,sulfurTot,0.1
MOAB_003,2016-04-27,A,alOxalate,0.03
MOAB_003,2016-04-27,A,feOxalate,0
MOAB_003,2016-04-27,A,mnOxalate,38.3
MOAB_003,2016-04-27,A,pOxalate,136.5
MOAB_003,2016-04-27,A,siOxalate,0.02
MOAB_003,2016-04-27,A,optDensityOxalate,0.04
MOAB_003,2016-04-27,A,alCitDithionate,0
MOAB_003,2016-04-27,A,feCitDithionate,0.4
MOAB_003,2016-04-27,A,mnCitDithionate,0
MOAB_003,2016-04-27,A,siliconCitrateDithionate,NA
MOAB_003,2016-04-27,A,acidity,NA
MOAB_003,2016-04-27,A,waterRetention15Bar,NA
MOAB_003,2016-04-27,A,MehlichIIITotP,NA
MOAB_003,2016-04-27,A,Bray1PExtractable,NA
MOAB_003,2016-04-27,A,OlsenPExtractable,5.8
MOAB_016,2016-04-27,Bk1,biogeoTopDepth,52
